created_at,id,title,url,num_points,num_comments,author,hours
2015-10-02 14:09:00,10318620,Ask HN: What YouTube channels are you subscribed to? (Linux servers),,1,1,heike,14
2016-06-14 08:42:00,11900653,Ask HN: Which IDE handles very large projects the best?,,3,5,sanjeetsuhag,8
2015-09-15 23:29:00,10223764,Ask HN: Is webgl a good idea that will never quite make it?,,2,4,forgotAgain,23
2016-08-27 19:38:00,12373818,Ask HN: Accuracy of ip to geo location?,,3,5,tmaly,19
2016-08-19 20:30:00,12323231,Ask HN: Why there is no any successful auto based messaging application?,,1,7,ceyhunkazel,20
2016-09-10 20:57:00,12470851,Ask HN: How to deal with a founder that won't leave his job (maybe)?,,2,2,burgund,20
2015-11-28 03:12:00,10639861,Ask HN: What will happen when her majesty Queen Elizabeth II passes away?,,5,7,zerocrat,3
2016-03-14 17:12:00,11283994,Ask HN: Ask them to pay/schedule or handle it myself?,,5,1,tonym9428,17
2016-07-08 20:04:00,12058253,Ask HN: How do you handle transferring large files over the internet?,,8,33,lucasch,20
2015-10-19 16:42:00,10414011,Ask HN: Should I incorporate as a freelancer?,,1,4,smockman36,16
2016-03-23 13:34:00,11344221,Ask HN: Your job satisfaction?,,12,10,rvpolyak,13
2016-06-06 19:06:00,11849397,Ask HN: How are you handling your privacy/security?,,10,4,lnalx,19
2016-03-23 15:25:00,11345304,Ask HN: Do you hate social media?  and does this app fix that?,,6,2,WithDom,15
2016-05-18 16:26:00,11723091,Ask HN: Best First Steps for a Startup?,,11,8,alistproducer2,16
2016-05-20 22:07:00,11741909,Ask HN: What are the most popular non-English programming languages?,,9,16,holaboyperu,22
2015-11-02 02:16:00,10489564,Ask HN: Is hacker news now responsive?,,1,1,usaphp,2
2016-04-03 04:40:00,11414951,Ask HN: Scientific pursuits that are feasible on your own?,,10,9,Ehrlich,4
2015-12-07 16:37:00,10690498,Ask HN: Can I use TensorFlow without knowing even Elementary Algebra?,,4,2,sanosuke,16
2016-06-09 19:27:00,11871689,Ask HN: What would you change about the App Store?,,1,2,Aqua_Geek,19
2016-01-25 14:45:00,10967401,Ask HN: Is Google Adsense worth it for a small website?,,2,4,tablock,14
2015-11-18 13:12:00,10587465,Ask HN: Can I be a good operations manager solely based on logic,,2,2,Technomaniacz,13
2016-04-19 12:32:00,11526458,Ask HN: Where to find e-commerce software developers communities?,,10,6,sedzia,12
2016-07-18 22:41:00,12118439,Ask HN: Good options for next career?,,6,2,hadenough,22
2015-09-18 14:11:00,10239285,Ask HN: Can you name companies (5+ employees) with distributed/nomadic teams?,,20,25,traviagio,14
2016-03-28 14:32:00,11374446,Ask HN: How did you settle on a Linux distro?,,1,2,AdmiralAsshat,14
2015-10-07 22:34:00,10349611,Ask HN: How to keep up?,,7,9,AbdulBahajaj,22
2015-12-19 19:08:00,10764492,Ask HN: Should I drop out of my second bachelors?,,6,7,orange_county,19
2015-12-02 18:16:00,10664708,Ask HN: Who is firing?,,3,2,ychandler,18
2016-03-01 09:29:00,11201680,Ask HN: At what age did you obtain your PhD?,,2,1,8sigma,9
2016-06-23 12:11:00,11960329,Ask HN: How should an Entrepreneur meetup be?,,2,1,event_noob,12
2016-08-25 14:51:00,12359438,Ask HN: How do you feel about the future prospects of Rust?,,2,1,AsyncAwait,14
2015-10-30 18:25:00,10479569,Ask HN: Feedback on design?,,2,1,tmaly,18
2016-08-12 14:57:00,12276206,Ask HN: Recommendations for Expert Level JavaScript Classes,,3,1,needjshelp,14
2015-11-14 06:19:00,10564720,Ask HN: What investment insturments will correlate with AI breakthroughs?,,3,1,siavosh,6
2015-10-02 19:52:00,10320865,Ask HN: How you get Ideas,,11,12,christopherDam,19
2016-03-18 16:43:00,11312984,Ask HN: How much do you make at Amazon? Here is how much I make at Amazon,,1213,691,boren_ave11,16
2016-05-27 03:51:00,11783794,Ask HN: Tell manager I'm planning to move on?,,3,2,endemic,3
2015-10-12 07:13:00,10372980,Ask HN: How to save comments that I upvote?,,3,6,textread,7
2016-09-03 01:50:00,12417320,"Ask HN: How do you decide, link or comments",,1,1,yeowMeng,1
2015-11-18 21:38:00,10590939,Ask HN: What's the deal with Angular 2.0?,,4,2,terda12,21
2016-09-15 12:45:00,12505609,Ask HN: Pricing dead zone: 300$-3000$,,3,1,lukasm,12
2016-01-28 14:07:00,10988180,Ask HN: What would you pay $5/month for?,,3,6,pollilop,14
2015-12-05 21:13:00,10683297,"Ask HN: Chrome browser phones home, how to disable this?",,8,12,goodfellaw,21
2015-12-16 20:39:00,10747143,Ask HN: What non-computer activities do you do?,,16,58,usefulservices,20
2015-09-07 19:56:00,10182780,Ask HN: Are freemium microservices a thing?,,1,2,hyperpallium,19
2016-07-13 22:14:00,12090087,Ask HN: Dangers to making public young-project code?,,15,12,probinso,22
2016-08-01 22:47:00,12206658,Ask HN: What product/service do you want to stay independent?,,2,2,spdustin,22
2016-07-26 14:34:00,12165866,Ask HN: Why isn't there a professional body for Computer Science?,,40,69,o_safadinho,14
2016-05-20 18:12:00,11740120,Ask HN: Best Linux Laptop?,,3,7,wowzer,18
2015-12-27 09:50:00,10796975,Ask HN: Do you talk about your startup or business at family gatherings?,,3,2,fha,9
2016-02-01 18:13:00,11013790,Ask HN: Do you know any good open-sourced project management tools?,,11,5,m1117,18
2016-05-02 21:45:00,11615945,Ask HN: What are some challenging web apps I can build?,,30,16,devcheese,21
2015-11-13 00:09:00,10557144,Ask HN: How do you handle coding tasks for interview,,13,8,password03,0
2016-04-12 21:06:00,11483583,Ask HN: How does your job benefit society?,,12,10,Joof,21
2016-08-31 22:51:00,12402067,Ask HN: Blackboxing an on-premises application,,5,2,sandis,22
2016-05-11 15:08:00,11676008,Ask HN: Are there any summer internship opportunities for high schoolers?,,1,8,essofluffy,15
2016-02-16 22:06:00,11113494,Ask HN: Is it reasonable to have job applicants complete a test before applying?,,14,19,grammernerd,22
2016-03-03 18:41:00,11218893,Ask HN: Why do you blog?,,8,18,audace,18
2016-03-01 05:58:00,11201011,Ask HN: How can I confuse an ion stream weapon?,,1,2,mc_vala,5
2015-09-24 20:34:00,10274498,"Ask HN: Clojure vs. Haskell or Clojure and Haskell, why not both?",,2,3,svanderbleek,20
2015-11-24 09:24:00,10619886,Ask HN: What's going on with the Apple Genius bar?,,2,2,ptype,9
2016-02-05 18:05:00,11043301,"Ask HN: Do I need a TOS&PP, Accountant, Incorporation, Trademark before launch?",,3,7,faizshah,18
2016-02-25 15:11:00,11174895,Ask HN: Alpine Linux as a Desktop?,,6,2,smoyer,15
2016-04-19 02:30:00,11524532,Ask HN: I'm an SDE1 at Amazon. Is no compensation adjustment this year typical?,,27,9,amzn_throwaway1,2
2016-03-18 18:23:00,11313754,Ask HN: Your take on MS not allowing x20 Lumias to receive W10M updates?,,3,1,Aoyagi,18
2015-09-18 13:20:00,10238992,Ask HN: What's the web link for?,,6,1,pandatigox,13
2015-10-08 10:28:00,10351821,Ask HN: What is a good book or resource discussing how to create a data warehouse,,2,4,thorin,10
2016-08-12 21:27:00,12278932,Ask HN: Is trolling on social media a sign that machine learning is overhyped?,,5,6,glondi,21
2016-04-29 23:40:00,11599453,Ask HN: Intellectually-stimulating/interesting websites you recommend?,,16,2,LeicesterCity,23
2016-04-13 18:06:00,11490658,Ask HN: How you decide when to fire a person?,,1,2,tablet,18
2016-04-05 04:43:00,11427867,Ask HN: What kind of IP agreement would make you uncomfortable as a contractor?,,3,3,ritchiea,4
2016-01-08 09:56:00,10863901,Ask HN: Does your company donate to free software it uses?,,29,11,blubb-fish,9
2015-09-19 19:49:00,10245340,Ask HN: Anyone doing Transcendental Meditation?,,1,2,glossyscr,19
2016-01-16 18:01:00,10916087,Ask HN: How can I transition to be a systems programmer?,,6,2,ginsurge,18
2016-05-15 03:54:00,11699338,Ask HN: Aspiring entrepreneur  How to build a stocks trading platform?,,2,9,psmutha,3
2016-02-16 16:33:00,11110986,Ask HN: What can i buy for 50$(44Â),,2,1,theoneone,16
2016-04-22 01:02:00,11546416,Ask HN: Is Entrepreneurship WRONG for me?,,5,7,esob3,1
2016-04-30 15:19:00,11602019,Ask HN: What was your best career decision?,,27,41,servlate,15
2015-12-26 20:15:00,10795117,Ask HN: Hosting a Java Spring web application,,2,3,sdiq,20
2016-07-03 07:06:00,12025091,Ask HN: Any one getting other people's emails in Gmail,,19,19,x0054,7
2016-03-16 09:43:00,11296067,Ask HN: Should we create a new product company or keep it under one umbrella?,,3,4,abhishekdesai,9
2016-04-08 12:04:00,11454007,Ask HN: JSON API standards / patterns,,8,1,danielnc,12
2016-03-08 00:08:00,11242711,Ask HN: Question on applying to Google/Facebook,,3,1,ucharmme,0
2016-03-23 02:43:00,11341746,"Ask HN: What is your advice/comments on ""publish or perish"" culture in academia?",,2,1,trashpanda,2
2015-11-13 10:07:00,10558955,Ask HN: A 787 Dreamliner has less than 1/10th of the code of a modern car. Why?,,10,4,sanmon3186,10
2016-07-07 16:27:00,12050343,Ask HN: Anyone wants to come to Shenzhen?,,3,4,dazhbog,16
2016-06-20 18:51:00,11940298,"Ask HN: Who's Hiring, Hire Me (Entry Level)",,1,4,nate_robo,18
2016-02-24 17:24:00,11168422,Ask HN: Losing Vision  What remote IT jobs are possible?,,7,10,santoshmaharshi,17
2016-03-26 13:30:00,11365584,"Ask HN: If you make more than $200k, how do you manage your money?",,3,4,dalerus,13
2016-04-01 15:01:00,11405241,Ask HN: Who wants to be hired? (April 2016),,154,283,whoishiring,15
2016-08-02 12:43:00,12209490,Ask HN: Is an ecommerce saas platform a good idea?,,4,9,mirceasoaica,12
2016-07-29 11:02:00,12185991,Ask HN: Is a career in software development the easiest way to maximize income?,,3,3,tootall,11
2016-09-19 14:43:00,12531786,Ask HN: Software for helping visually impaired persons?,,2,6,adamwi,14
2016-02-24 04:13:00,11164525,Ask HN: What's the best selling HTML5 game so far?,,2,2,gsklee,4
2016-09-03 12:02:00,12418872,Ask HN: Would you want to watch YC's Stanford Course together online?,,17,4,fairpx,12
2016-05-07 20:00:00,11651146,Ask HN: What font do you use while programming?,,19,19,navd,20
2016-02-23 15:19:00,11159433,Ask HN: Do karma points work differently after 1000?,,4,2,Killah911,15
2016-03-08 01:22:00,11242993,"Ask HN: I want to learn a low-level, compiled language. What should I chose?",,14,28,Jmoir,1
2015-10-12 22:36:00,10377310,Ask HN: Drinks in downtown SF?,,5,1,dopeboy,22
2016-05-17 01:06:00,11710718,Ask HN: What if a SuperPAC sponsored a voting machine bug bounty program?,,4,2,WouldntItBeCool,1
2016-03-25 03:39:00,11358370,Ask HN: UK Based API for Payouts,,1,6,florincm,3
2015-11-30 22:09:00,10652254,Ask HN: Have you had to switch / compensate your NoSQL DB with a relational DB?,,8,6,vishaldpatel,22
2015-12-31 11:43:00,10817229,Ask HN: Is there still demand for animated email greetcard service?,,2,1,botw,11
2016-06-01 17:18:00,11816224,"Ask HN: What's your favorite, cheap throwaway computer?",,23,14,philippnagel,17
2016-06-11 16:51:00,11884152,Ask HN: How did Sublime Text get traction?,,16,22,hbbio,16
2016-01-19 16:42:00,10931849,Ask HN: $50 challenge,,1,3,gunnark01,16
2016-06-22 11:02:00,11952800,Ask HN: Looking for beta testers. Can you help?,,1,2,krmmalik,11
2016-01-23 12:07:00,10958115,Ask HN: Why Apple laptops are predominant laptops on every hackathon I go?,,4,16,victorantos,12
2015-09-22 20:08:00,10261321,"Ask HN: What would you ask a magical, all-knowing, business oracle?",,1,1,gizzlon,20
2015-10-09 19:02:00,10362540,Ask HN: Why would DigitalOcean require 30GB for a Wordpress droplet?,,1,1,dutchbrit,19
2016-08-18 12:00:00,12311773,Ask HN: Where/how can I apply to startups/companies Internationally as a fresher,,2,7,hubatrix,12
2015-12-22 09:53:00,10776771,Ask HN: Know any good iOS onboarding/tutorial libraries?,,3,2,bvallelunga,9
2016-01-18 19:52:00,10926468,Ask HN: How did you identify your problem-space and problem to work on?,,1,1,a_lifters_life,19
2016-07-27 17:41:00,12174907,Ask HN: Monitoring best practices,,9,3,el_benhameen,17
2016-01-05 20:54:00,10845933,Ask HN: Most stable Linux distro for desktop use,,14,28,logn,20
2015-12-29 10:44:00,10806103,Ask HN: Share your old Password,,1,4,neelkadia,10
2016-04-14 19:09:00,11499515,Ask HN: What's a great emacs setup for C++?,,1,2,hellofunk,19
2016-07-08 21:01:00,12058622,Ask HN: I need a landing page developer,,1,3,tertius,21
2016-09-24 08:28:00,12570055,Ask HN: Why do we put up with such restrictive IP contracts?,,2,1,Mandatum,8
2016-08-23 13:23:00,12343475,Ask HN: What are the selling points of .NET?,,16,26,brightball,13
2016-07-07 14:27:00,12049511,Ask HN: What should we do,,8,11,warewolf,14
2016-03-12 11:04:00,11272345,Ask HN: What hosting provider do you use?,,1,3,eecks,11
2016-09-21 08:16:00,12546317,Ask HN: Do I do my masters in CS if it means staying an extra semester?,,3,2,dudeget,8
2016-04-29 16:03:00,11596582,Ask HN: What are your thoughts on UnaOS/UnaPhone?,https://unaos.com/,1,1,enig_matic7,16
2016-01-25 00:56:00,10964916,Ask HN: What OS X software / tweaks / tricks can you not live without?,,3,4,netcraft,0
2015-10-16 02:49:00,10397199,Ask HN: What are annoying software processes that should be automated?,,4,5,hellomynameise,2
2015-11-10 20:48:00,10542365,Ask HN: Stay or leave,,1,3,dariot,20
2016-03-25 20:50:00,11362588,Ask HN: Will there be native web assembly Mobile APIs?,,1,2,tanlermin,20
2016-01-19 14:59:00,10931131,Ask HN: Best way to stay organized as a data analyst?,,6,8,elsherbini,14
2016-01-09 11:13:00,10870854,Ask HN: Why the big increase in HN visits in August?,,2,1,trahn,11
2016-06-02 10:34:00,11821479,"Ask HN: Idea for yet another dating app but this one is well, out there",,3,2,andrewfromx,10
2016-08-29 17:16:00,12383379,Ask HN: Is anyone using splunk as graphite/statsd replacement?,,2,1,dcudjejxice,17
2016-09-19 21:42:00,12535010,Ask HN: How is the Udacity's Nanodegree Plus worth it?,,10,3,jklein11,21
2015-12-05 03:16:00,10680645,"Ask HN: Has our startup failed, and what now?",,3,2,selbyk,3
2016-05-13 16:49:00,11691479,"Ask HN: Will e-ink laptops be a thing soon, or ever?",,20,25,Kluny,16
2016-06-09 13:34:00,11869246,Ask HN: Private API Aggregation Services,,3,2,ponderingHplus,13
2015-11-18 15:00:00,10588027,Ask HN: Advice on unethical cofounder?,,12,7,throwaway8912,15
2015-10-26 01:39:00,10449223,Ask HN: Ghost vs. Wordpress,,8,6,tlong,1
2016-05-16 19:49:00,11709077,Ask HN: Why does a pizza app know my location and 911 doesn't?,,45,41,ponderatul,19
2016-06-08 17:25:00,11863906,Ask HN: Would you use an app to keep track of all your relationships?,,8,22,tixocloud,17
2016-07-29 23:56:00,12190905,Ask HN: Recommondations for API authentication and rate limiting,,8,4,namenotgiven,23
2016-08-04 14:53:00,12225882,Ask HN: Why are sites now breaking login forms into stages (name then password)?,,54,50,microman,14
2016-02-09 07:27:00,11063714,Ask HN: How to rate limit a distributed web service?,,4,2,nickfranky,7
2016-05-11 09:47:00,11673885,Ask HN: iOS landscape in China?,,2,4,marvel_boy,9
2016-01-27 10:42:00,10979352,Ask HN: Why isn't Google's Polymer framework more popular?,,8,3,jondubois,10
2016-01-10 15:03:00,10875502,Ask HN: What are the risks of radio frequency fields?,,2,3,classicsnoot,15
2016-01-29 14:10:00,10995227,"Ask HN: Successful webdev freelancers, what are your recommendations?",,1,1,coimytx1n9,14
2015-10-30 18:32:00,10479620,Ask HN: Beyond CRUD and ETL  How to Grow Professionally?,,71,32,ugenetics,18
2016-02-01 18:32:00,11014019,Ask HN: Should you block web scrapers?,,5,2,jorgecurio,18
2016-06-11 03:30:00,11881903,Ask HN: How do you manage social media?,,1,3,abustamam,3
2016-06-07 23:37:00,11858924,Ask HN: Do you think bots are the next big thing?,,10,10,Nivlag,23
2015-12-07 18:24:00,10691392,Ask HN: What is the minimum internet speed needed for working remotely?,,1,2,j2bax,18
2015-11-25 15:22:00,10627600,Ask HN: Is it possible to find work from home job on Linux/Windows?,,3,14,user321,15
2016-09-14 13:20:00,12496558,Ask HN: What's your favorite HN post?,,691,138,rkhraishi,13
2015-11-26 17:53:00,10633988,Ask HN: Is Facebook Messenger Censoring Swear Words?,,7,4,byoung2,17
2016-01-04 08:14:00,10834502,Ask HN: HN Mobile Site on AdBlock Browser?,,2,3,neltnerb,8
2016-01-25 05:21:00,10965732,Ask HN: Would you share your health care costs?,,1,5,tekram,5
2016-01-28 15:35:00,10988751,Ask HN: How do I fire someone who has sensitive data on their personal laptop?,,90,97,firingpii,15
2016-04-06 13:18:00,11438535,Ask HN: Best API management solution,,11,8,jbnicolai,13
2016-07-24 23:23:00,12155446,Ask HN: Anyone else *still* having no email deliver with SendGrid?,,8,4,jabo,23
2015-10-29 16:56:00,10472468,Ask HN: Does anyone else find it bothersome how may recruiters are on here?,,3,2,Morgan17,16
2016-06-26 18:42:00,11982028,Ask HN: Looking for a Book on Cellular Automata,,63,32,thirstysusrando,18
2016-05-27 23:47:00,11789869,Ask HN: What is something that doesn't exist that you would pay for?,,22,46,z0a,23
2016-06-01 07:25:00,11812634,Ask HN: What Do You Consider Non Trivial Portfolio Project Ideas?,,12,12,lagbaja,7
2016-01-01 23:44:00,10824138,"Ask HN: Tools of the Trade, 2016 edition",,17,1,sharjeel,23
2016-03-21 16:28:00,11329237,Ask HN: What are the top 5 programming languages used in today's industry?,,2,1,acidfreaks,16
2016-03-09 15:11:00,11253373,Ask HN: Save to pocket for HN that saves both the article AND the comments?,,19,6,Mahn,15
2015-11-30 06:53:00,10648162,Ask HN: Did GitHub ruin Show HN?,,2,1,3dfan,6
2016-02-12 19:42:00,11089907,Ask HN: Static site generation from mySql?,,4,2,bigdipper,19
2016-03-02 16:30:00,11210952,"Ask HN: Comment tool for web pages, for collaborative editing?",,7,2,jonahx,16
